chrom	start	end	driver_score	direction
chr1	64703008	64703148	0.1676	-0.2029
chr1	64705075	64705689	0.048	-0.4211
chr1	64709851	64710158	0.1419	-0.2108
chr1	64711997	64712256	0.1585	-0.3964
chr1	64715232	64715784	0.1202	-0.4625
chr1	64717491	64718352	0.0898	-0.0572
chr1	64726382	64727013	0.1468	-0.1652
chr1	64727170	64727338	0.0497	-0.072
chr1	64727612	64727953	0.0875	-0.183
chr1	64736147	64738406	0.3408	0.2511
chr1	64738687	64739047	0.5205	-0.1127
chr1	64744668	64744925	0.6638	-0.3762
chr1	64747661	64747780	0.5387	0.1017
chr1	64753185	64753527	0.7282	-0.3181
chr1	64754606	64754713	0.5374	0.0875
chr1	64756419	64757075	0.6615	-0.2667
chr1	64766875	64767060	0.6707	-0.1951
chr1	64775187	64775347	0.7288	-0.1884
chr1	64787788	64788268	0.6089	0.4125
chr1	64790812	64791159	0.6458	-0.2634
chr1	64791369	64791681	0.5705	-0.0765
chr1	64791818	64792281	0.6019	0.0183
chr1	64795528	64796172	0.7212	-0.6236
chr1	64797076	64797537	0.7447	-0.3283
chr1	64807054	64807476	0.5757	-0.3422
chr1	64808402	64808596	0.5868	-0.0787
chr1	64809073	64809456	0.6333	-0.2516
chr1	64810935	64811124	0.5264	-0.0917
chr1	64813729	64814358	0.6484	-0.4566
chr1	64826154	64827114	0.7407	-0.0762
chr1	64835705	64836800	0.7812	-0.0839
chr1	64840967	64841310	0.5647	-0.1995
chr1	64842672	64843217	0.6512	-0.5184
chr1	64843934	64844202	0.6421	-0.1697
chr1	64850428	64850785	0.5295	-0.2094
chr1	64852302	64852663	0.5765	0.1152
chr1	64853942	64854349	0.5554	-0.1106
chr1	64855331	64855899	0.7205	-0.457
chr1	64860068	64860219	0.568	-0.0553
chr1	64860400	64861089	0.7743	-0.5872
chr1	64868791	64868961	0.4981	-0.0912
chr1	64875703	64875903	0.5974	-0.0868
chr1	64876285	64876729	0.577	-0.346
chr1	64878861	64879399	0.648	-0.3038
chr1	64884033	64884371	0.535	-0.0698
chr1	64884881	64885342	0.7155	-0.1787
chr1	64887675	64888099	0.5513	-0.12
chr1	64888415	64888588	0.5423	0.1157
chr1	64891387	64891602	0.6956	0.5484
chr1	64903595	64903728	0.5899	0.1648
chr1	64907716	64908237	0.8102	-0.7058
chr1	64908961	64909247	0.5315	-0.3082
chr1	64918756	64919850	0.7305	-0.3041
chr1	64920825	64921175	0.6859	-0.413
chr1	64929163	64929337	0.6132	-0.4708
chr1	64929557	64930215	0.5488	-0.2848
chr1	64933005	64933286	0.7566	-0.6369
chr1	64941863	64942848	0.7799	-0.6479
chr1	64945325	64945506	0.5866	-0.1604
chr1	64950188	64951026	0.7996	-0.7087
chr1	64956223	64957224	0.5935	0.0814
chr1	64970767	64971043	0.5972	-0.1127
chr1	64986023	64986460	0.6762	-0.5154
chr1	64989072	64989507	0.6485	-0.3366
chr1	64993311	64993680	0.5204	-0.071
chr1	64995377	64995517	0.5798	-0.1181
chr1	65001546	65002071	0.6139	-0.253
chr1	65010049	65010639	0.6003	-0.2754
chr1	65017155	65017350	0.5623	0.0824
chr1	65024065	65024744	0.8157	-0.9432
chr1	65028205	65028418	0.509	0.0917
chr1	65035301	65035866	0.5899	-0.0672
chr1	65046483	65046864	0.5697	-0.3965
chr1	65051812	65051995	0.5489	-0.0864
chr1	65060333	65060461	0.6615	-0.0805
chr1	65060800	65060978	0.5649	-0.1841
chr1	65075547	65075882	0.6489	-0.1152
chr1	65088668	65089288	0.6046	0.5148
chr1	65091342	65092041	0.8492	-0.8966
chr1	65109856	65110111	0.5361	0.0784
chr1	65112151	65112622	0.5802	-0.1611
chr1	65112853	65113004	0.5649	-0.0726
chr1	65113613	65113933	0.7453	-0.2519
chr1	65118034	65119184	0.8285	-0.3375
chr1	65132890	65133206	0.6097	0.429
chr1	65146672	65147033	0.7279	-0.5846
chr1	65151487	65151858	0.6442	-0.1725
chr1	65154707	65155238	0.6838	-0.2242
chr1	65169613	65169858	0.5341	0.2863
chr1	65171696	65172019	0.6009	-0.3417
chr1	65177989	65180102	0.7438	0.2443
chr1	65185947	65187228	0.6266	0.1522
chr1	65217550	65218223	0.6266	0.3759
chr1	65225453	65225889	0.649	-0.373
chr1	65235477	65235949	0.7306	-0.3439
chr1	65236990	65237169	0.6947	-0.2209
chr1	65237761	65238075	0.6554	-0.3606
chr1	65245550	65246163	0.565	-0.1733
chr1	65254092	65254221	0.5487	0.0906
chr1	65264353	65264497	0.6235	-0.1449
chr1	65281650	65282177	0.6373	-0.2553
chr1	65282737	65283045	0.7541	-0.4675
chr1	65294247	65294393	0.5658	-0.0912
chr1	65307480	65307619	0.5338	-0.0966
chr1	65311294	65311820	0.6948	-0.1968
chr1	65312248	65312389	0.6024	-0.1234
chr1	65331426	65331974	0.7086	-0.2087
chr1	65337775	65338376	0.8532	-0.6807
chr1	65342538	65342706	0.5088	-0.0671
chr1	65349987	65350124	0.5529	0.0819
chr1	65354143	65354764	0.8642	-1.0
chr1	65362109	65362275	0.655	-0.0805
chr1	65389492	65390308	0.7446	-0.9022
chr1	65405534	65405907	0.6044	-0.2463
chr1	65407319	65407772	0.598	-0.3914
chr1	65422558	65423089	0.5631	-0.4544
chr1	65503757	65503863	0.606	0.0906
chr1	65505550	65506188	0.7352	-0.4914
chr1	65574775	65575261	0.553	-0.3589
chr1	65575719	65575959	0.6932	-0.1395
chr1	65648708	65649167	0.681	-0.4685
chr1	65667743	65668077	0.7089	-0.7367
chr1	65687750	65687961	0.6444	-0.072
chr1	65786739	65787000	0.6296	-0.5041
chr1	65794928	65795139	0.567	-0.072
chr1	65811731	65812043	0.6177	-0.3928
chr1	65846966	65847982	0.7016	-0.6226
chr1	65853936	65854075	0.5786	-0.0966
chr1	65899842	65900274	0.6413	-0.4374
chr1	65905417	65905678	0.5802	-0.3662
chr1	65925398	65925869	0.5971	-0.1152
chr1	65931891	65933204	0.8283	-0.7006
chr1	65966390	65966711	0.6243	-0.2027
chr1	65987527	65987661	0.557	-0.072
chr1	65990796	65991174	0.6346	-0.0864
chr1	65999931	66000143	0.6666	-0.1303
chr1	66003973	66004769	0.6639	-0.7588
chr1	66099959	66100305	0.6742	-0.403
chr1	66108071	66108343	0.6404	-0.5976
chr1	66113817	66114241	0.5198	0.2145
chr1	66115218	66115691	0.8028	-0.6915
chr1	66147272	66147413	0.6257	-0.2476
chr1	66150879	66151296	0.5573	-0.2144
chr1	66152909	66153138	0.5978	0.0989
chr1	66164488	66164978	0.5576	-0.113
chr1	66168712	66169481	0.7002	-0.4224
chr1	66172136	66172611	0.5318	0.4471
chr1	66174833	66175678	0.6976	0.1738
chr1	66177888	66178050	0.6748	0.0882
chr1	66189667	66189866	0.536	-0.12
chr1	66195268	66195545	0.5236	0.1071
chr1	66196811	66196934	0.5358	0.1318
chr1	66200559	66200811	0.5302	0.127
chr1	66210826	66211739	0.594	0.6124
chr1	66220111	66220275	0.5109	0.0989
chr1	66223434	66223625	0.5437	-0.072
chr1	66226508	66226715	0.5811	0.1344
chr1	66227017	66227384	0.576	0.3973
chr1	66228140	66228763	0.6496	0.5988
chr1	66229765	66230005	0.5472	-0.6542
chr1	66244830	66245547	0.7777	-0.4706
chr1	66257109	66257258	0.6026	-0.2076
chr1	66260331	66260497	0.5441	-0.1503
chr1	66261309	66261843	0.7378	-0.3216
chr1	66264136	66264281	0.5217	0.1129
chr1	66266699	66266837	0.6372	-0.1395
chr1	66268125	66268476	0.5826	-0.3592
chr1	66278132	66278435	0.5836	-0.2171
chr1	66280473	66280961	0.5372	-0.1234
chr1	66288602	66289565	0.5777	-0.5539
chr1	66302165	66302828	0.8402	-0.6964
chr1	66328762	66329272	0.5457	-0.5376
chr1	66331292	66331686	0.5265	-0.1073
chr1	66339274	66339546	0.5703	-0.1793
chr1	66348737	66349268	0.602	-0.0864
chr1	66365684	66365977	0.7147	-0.2315
chr1	66374488	66374806	0.7361	-0.3451
chr1	66467874	66468517	0.7243	0.3311
chr1	66563078	66563480	0.5314	0.2647
chr1	66582628	66582873	0.5405	0.0824
chr1	66585880	66586236	0.6288	-0.604
chr1	66612794	66613227	0.8025	-0.2965
chr1	66644485	66644702	0.5044	0.1045
chr1	66646502	66646625	0.5428	0.1423
chr1	66649421	66650111	0.8795	-0.9157
chr1	66655198	66656129	0.7355	-0.5058
chr1	66677623	66677749	0.559	0.1071
chr1	66700129	66701746	0.6848	0.0958
chr1	66734008	66734314	0.6304	-0.1056
chr1	66775103	66775476	0.5337	-0.2039
chr1	66782303	66782656	0.5519	0.1041
chr1	66788396	66788897	0.5632	-0.2273
chr1	66796816	66797204	0.528	0.4493
chr1	66806924	66807284	0.593	-0.3801
chr1	66815903	66818221	0.7698	0.1507
chr1	66827354	66827467	0.5731	0.0989
chr1	66828623	66828759	0.6399	-0.1234
chr1	66835939	66836375	0.5554	-0.386
chr1	66838638	66838922	0.5878	-0.2386
chr1	66845776	66846527	0.7496	-0.4929
chr1	66846645	66846794	0.5096	0.074
chr1	66861805	66862116	0.5712	-0.21
chr1	66862280	66863643	0.6886	0.1262
chr1	66872017	66872367	0.5447	-0.2296
chr1	66884271	66884506	0.6668	-0.2315
chr1	66895159	66896925	0.7061	-0.0241
chr1	66900792	66901561	0.7886	-0.4877
chr1	66918142	66918567	0.5391	0.4066
chr1	66922135	66923528	0.598	0.5856
chr1	66929967	66930378	0.698	0.0762
chr1	66931696	66932273	0.5001	-0.1079
chr1	66934201	66934517	0.5099	-0.3365
chr1	66935215	66935727	0.4536	0.3988
chr1	66938626	66938758	0.4688	0.0917
chr1	66940089	66940420	0.4566	0.2323
chr1	66941006	66941335	0.4382	-0.0364
chr1	66944912	66945580	0.4423	0.2503
chr1	66951042	66951679	0.6843	0.9074
chr1	66951985	66952162	0.458	0.0716
chr1	66957419	66957908	0.6165	0.8742
chr1	66964343	66965263	0.3734	0.5871
chr1	66975562	66975716	0.462	0.1834
chr1	66978642	66978772	0.6082	-0.0859
chr1	66979287	66979750	0.476	-0.2584
chr1	66985004	66986011	0.4507	0.7528
chr1	66992652	66993245	0.4311	-0.0466
chr1	67003421	67004005	0.5933	-0.3404
chr1	67014335	67014820	0.6961	-0.2654
chr1	67017639	67017882	0.4785	-0.0912
chr1	67027984	67028230	0.5066	0.0826
chr1	67031477	67031882	0.3983	0.2734
chr1	67038166	67039208	0.4389	0.1228
chr1	67044427	67044584	0.4505	-0.141
chr1	67045093	67045453	0.5021	-0.1874
chr1	67048659	67049029	0.5724	-0.3
chr1	67049472	67050041	0.8614	-0.6342
chr1	67061386	67062018	0.4842	-0.1595
chr1	67087349	67087516	0.4486	-0.0816
chr1	67091617	67091757	0.5495	-0.0816
chr1	67113300	67113804	0.4956	-0.3507
chr1	67143898	67144190	0.5922	-0.1073
chr1	67218230	67218788	0.4762	-0.1697
chr1	67227020	67227199	0.4609	-0.1717
chr1	67227775	67227963	0.4672	0.1834
chr1	67258985	67259150	0.4831	0.0989
chr1	67359841	67360112	0.4799	0.1623
chr1	67396968	67397340	0.467	-0.3713
chr1	67397820	67398361	0.4861	-0.3236
chr1	67404323	67404709	0.6543	-0.0864
chr1	67414589	67414902	0.7775	-0.4044
chr1	67429945	67430287	0.4276	-0.1008
chr1	67436209	67436384	0.473	0.0906
chr1	67450776	67451265	0.5821	-0.776
chr1	67480801	67481201	0.5462	-0.3488
chr1	67496002	67496519	0.7392	-0.3996
chr1	67509743	67510621	0.5171	-0.64
chr1	67513381	67513512	0.4246	0.0742
chr1	67518304	67518603	0.6378	-0.3533
chr1	67640053	67640737	0.6937	-0.3473
chr1	67643683	67643895	0.5781	-0.1102
chr1	67644656	67644850	0.5037	0.2894
chr1	67767703	67767964	0.5584	-0.2332
chr1	67795026	67795430	0.4821	-0.2081
chr1	67798254	67798455	0.4384	-0.0751
chr1	67801882	67802044	0.4477	-0.0816
chr1	67820259	67820432	0.5533	-0.0768
chr1	67890389	67890830	0.7177	-0.2892
chr1	67898192	67898530	0.5169	-0.4515
chr1	67902256	67902807	0.731	-0.4431
chr1	68046545	68046684	0.475	0.1932
chr1	68047021	68047461	0.5639	1.0
chr1	68096005	68096277	0.4577	0.2459
chr1	68155188	68155614	0.455	0.3117
chr1	68178657	68178865	0.47	0.1318
chr1	68195294	68195814	0.548	-0.5241
chr1	68201921	68202113	0.4844	0.2188
chr1	68230532	68230718	0.4731	-0.102
chr1	68261622	68261765	0.4563	-0.0864
chr1	68303251	68303624	0.4006	0.1153
chr1	68306142	68306420	0.4274	0.2894
chr1	68424380	68424838	0.3847	0.3095
chr1	68452354	68452600	0.4533	0.0847
chr1	68478626	68479013	0.5921	-0.1632
chr1	68501622	68501856	0.7314	-0.2491
chr1	68503233	68503492	0.5033	0.3447
chr1	68620488	68620619	0.4736	0.1895
chr1	68679486	68680032	0.6959	-0.3027
chr1	68712697	68713061	0.4275	0.3341
chr1	68720638	68721243	0.6935	-0.8296
chr1	68743197	68743729	0.7549	-0.8765
chr1	68755994	68756396	0.7105	-0.3055
chr1	68779871	68780341	0.4442	-0.2694
chr1	68780553	68781383	0.4771	-0.3784
chr1	68787508	68788174	0.5028	-0.5599
chr1	68789421	68789997	0.5473	-0.4139
chr1	68830690	68831246	0.7834	-0.7412
chr1	68831949	68832458	0.5506	-0.3757
chr1	68878557	68878996	0.4668	-0.1819
chr1	68973704	68974025	0.5702	-0.0458
chr1	69019441	69019968	0.5085	-0.198
chr1	69030474	69030693	0.5902	-0.2129
chr1	69031470	69031610	0.4595	-0.1181
chr1	69056328	69056469	0.455	-0.0816
chr1	69087223	69087428	0.4506	0.1071
chr1	69093070	69093473	0.6066	1.0
chr1	69105494	69107656	0.4191	0.0341
chr1	69107666	69108234	0.5842	-0.1733
chr1	69108562	69108784	0.3479	0.0702
chr1	69165170	69165573	0.4754	-0.4095
chr1	69199230	69199366	0.4755	0.1401
chr1	69211180	69211549	0.5248	-0.0966
chr1	69213068	69213421	0.4777	-0.4453
chr1	69227726	69228242	0.868	-0.827
chr1	69241869	69242423	0.6709	-0.513
chr1	69247759	69247994	0.5027	0.5159
chr1	69249892	69250063	0.4571	0.1482
chr1	69277102	69278302	0.5697	-0.6373
chr1	69284245	69284434	0.558	-0.3432
chr1	69286322	69286710	0.7864	-0.6331
chr1	69302188	69302351	0.4652	-0.1181
chr1	69323368	69323518	0.5741	-0.1717
chr1	69331468	69332155	0.5819	-0.7816
chr1	69338602	69339155	0.7937	-0.6503
chr1	69343666	69343992	0.5246	-0.5636
chr1	69367452	69368441	0.6792	-0.4967
chr1	69368696	69368886	0.4712	-0.1435
chr1	69375329	69375921	0.6565	-0.3915
chr1	69377680	69377791	0.4554	0.0813
chr1	69377947	69378083	0.4599	0.0824
chr1	69379707	69380182	0.8236	-0.8223
chr1	69397657	69398068	0.5897	-0.8745
chr1	69398756	69398948	0.4609	-0.2781
chr1	69433539	69434352	0.5481	-0.6376
chr1	69440644	69441674	0.4993	-0.5897
chr1	69444653	69444781	0.4452	-0.087
chr1	69452711	69453386	0.5814	-0.9374
chr1	69460852	69461631	0.8296	-0.9754
chr1	69488246	69488692	0.4444	-0.3205
chr1	69490745	69490923	0.4315	-0.1884
chr1	69504711	69505426	0.8586	-0.5175
chr1	69506130	69506337	0.4912	0.4329
chr1	69507602	69507905	0.7038	-0.187
chr1	69508024	69508545	0.6639	-0.3661
chr1	69527368	69527560	0.4852	-0.2697
chr1	69589877	69590061	0.5382	-0.1503
chr1	69591314	69592315	0.5304	-0.3163
chr1	69609874	69610374	0.4975	-0.4569
chr1	69610766	69611718	0.7267	-0.484
chr1	69655087	69655697	0.6629	-0.4437
chr1	69658045	69658480	0.5956	-0.3891
chr1	69659844	69660072	0.3744	0.2472
chr1	69686853	69688423	0.4953	0.3109
chr1	69689033	69689282	0.4619	-0.0515
chr1	69755568	69756124	0.445	-0.3233
chr1	69759666	69759876	0.4801	0.1895
chr1	69771567	69772327	0.6384	-0.4072
chr1	69785274	69785418	0.4852	-0.12
chr1	69790349	69790551	0.4484	-0.3216
chr1	69793280	69793527	0.4633	-0.1344
chr1	69801568	69801847	0.4363	0.0906
chr1	69826830	69827103	0.4996	0.0646
chr1	69853615	69853761	0.4586	0.1401
chr1	69855938	69856100	0.5549	-0.2739
chr1	69873899	69874041	0.4883	-0.1234
chr1	69884374	69884577	0.5	-0.0799
chr1	69886199	69886956	0.738	-0.7086
chr1	69950099	69950769	0.6545	-0.3388
chr1	70060425	70060564	0.4596	-0.0816
chr1	70077976	70078287	0.5586	-0.4151
chr1	70078681	70079404	0.7137	-0.5884
chr1	70082287	70082630	0.4573	-0.1512
chr1	70082666	70082956	0.5784	-0.2218
chr1	70100191	70100644	0.6451	-0.1968
chr1	70122800	70123254	0.4232	-0.2256
chr1	70131963	70132569	0.5299	-0.3825
chr1	70135474	70136035	0.5003	-0.5034
chr1	70164352	70164521	0.6761	-0.1617
chr1	70165088	70165568	0.5208	-0.0746
chr1	70165749	70166189	0.642	-0.7675
chr1	70178262	70178495	0.4699	0.1565
chr1	70196878	70197073	0.4728	-0.1234
chr1	70207412	70207819	0.721	-0.4442
chr1	70236536	70236704	0.6671	-0.1248
chr1	70247501	70247795	0.4982	-0.096
chr1	70247824	70248157	0.505	0.0989
chr1	70249267	70249469	0.4819	0.1153
chr1	70253534	70253832	0.685	-0.506
chr1	70257031	70257983	0.4701	0.1846
chr1	70265015	70265137	0.4557	0.1483
chr1	70275411	70276014	0.4983	-0.5798
chr1	70339329	70340053	0.6213	-1.0
chr1	70415565	70415739	0.4643	-0.1556
chr1	70421210	70421505	0.6294	-0.0768
chr1	70453907	70454060	0.5006	-0.102
chr1	70462485	70462603	0.468	0.1318
chr1	70504683	70504967	0.6897	-0.2056
chr1	70608063	70608244	0.4664	0.0742
chr1	70621624	70622431	0.6177	-0.8448
chr1	70725646	70725950	0.4598	0.1384
chr1	70776669	70777749	0.6529	-0.773
chr1	70786178	70786631	0.4706	-0.3665
chr1	70794788	70795612	0.9277	-0.9528
chr1	70814155	70814301	0.4916	0.1401
chr1	70821430	70822040	0.4403	-0.2623
chr1	70842488	70842721	0.4309	-0.072
chr1	70843838	70844005	0.459	-0.0768
chr1	70844383	70844523	0.4603	-0.0751
chr1	70846933	70847107	0.4973	-0.1073
chr1	70853517	70853886	0.4934	-0.3242
chr1	70854897	70855033	0.4652	-0.0768
chr1	70884259	70884428	0.611	-0.1878
chr1	70885554	70885704	0.7687	-0.403
chr1	70916910	70917125	0.7395	-0.2162
chr1	70918147	70918888	0.6919	-0.8063
chr1	70924038	70924183	0.6609	-0.1288
chr1	70926179	70926453	0.7345	-0.6933
chr1	70937906	70938068	0.6027	-0.0859
chr1	70946680	70946964	0.774	-0.3826
chr1	70959222	70959641	0.7385	-0.6216
chr1	70959816	70960202	0.8136	-0.684
chr1	70963013	70963274	0.7342	-0.1067
chr1	70968460	70969040	0.6392	-0.7636
chr1	70989023	70989230	0.6975	-0.0805
chr1	70997504	70997927	0.5988	0.5119
chr1	71000043	71000757	0.5909	-0.359
chr1	71004202	71004613	0.6297	-0.4942
chr1	71004974	71005171	0.6809	-0.0459
chr1	71014079	71014376	0.6458	-0.0912
chr1	71037078	71037228	0.8407	-0.1717
chr1	71050025	71050307	0.6099	0.1401
chr1	71056237	71056569	0.5921	0.1058
chr1	71090833	71091177	0.6576	-0.4657
chr1	71095342	71095571	0.6765	-0.3233
chr1	71099913	71100264	0.6725	0.4496
chr1	71102177	71103449	0.6923	-0.1237
chr1	71111812	71112052	0.7495	-0.2555
chr1	71203724	71203853	0.7028	-0.0805
chr1	71289620	71289907	0.5793	-0.2499
chr1	71291228	71291391	0.6694	-0.072
chr1	71292006	71292266	0.6302	-0.0912
chr1	71301645	71301842	0.6912	-0.0816
chr1	71307496	71307675	0.6827	-0.1621
chr1	71323237	71323759	0.6423	-0.8935
chr1	71325656	71325813	0.7921	-0.085
chr1	71338592	71339740	0.7423	-0.5197
chr1	71348642	71349158	0.7117	-0.4524
chr1	71350765	71350932	0.7324	-0.192
chr1	71370478	71370660	0.79	-0.1181
chr1	71392027	71392145	0.7582	0.1065
chr1	71392553	71392742	0.645	0.3846
chr1	71396067	71396559	0.5979	-0.2993
chr1	71397914	71398424	0.5815	-0.3682
chr1	71399737	71399996	0.7934	-0.2808
chr1	71406845	71407059	0.5915	-0.2064
chr1	71413098	71413637	0.6732	-0.9033
chr1	71458105	71458292	0.7935	-0.2219
chr1	71460976	71461163	0.8167	-0.272
chr1	71473996	71474227	0.6083	-0.3626
chr1	71478660	71478907	0.8889	-0.5202
chr1	71531622	71532068	0.725	-0.5487
chr1	71548204	71548364	0.6256	-0.0624
chr1	71556706	71557835	0.6639	0.1042
chr1	71566097	71566336	0.6392	0.3263
chr1	71567960	71568321	0.6226	0.227
chr1	71570328	71570547	0.6338	0.2833
chr1	71575821	71576096	0.7049	-0.1737
chr1	71576173	71576348	0.7447	-0.0665
chr1	71579595	71579981	0.6006	-0.1388
chr1	71580554	71580671	0.6985	0.0827
chr1	71581832	71582140	0.6054	-0.127
chr1	71582618	71584257	0.7871	-0.1753
chr1	71584428	71584626	0.64	-0.0416
chr1	71590560	71590699	0.7635	-0.0479
chr1	71591626	71591851	0.7403	-0.1535
chr1	71593147	71593408	0.6241	-0.0506
chr1	71594445	71594611	0.6399	-0.0468
chr1	71601009	71601418	0.6433	-0.2516
chr1	71602398	71602594	0.5859	-0.0545
chr1	71603029	71603187	0.7634	-0.0647
chr1	71603616	71603774	0.6718	-0.0533
chr1	71608277	71608485	0.6468	-0.0626
chr1	71608876	71609080	0.6223	-0.0547
chr1	71610007	71610176	0.6848	-0.1256
chr1	71611615	71611749	0.7261	-0.0546
chr1	71615595	71615723	0.792	-0.0565
chr1	71617470	71617801	0.5929	-0.11
chr1	71618448	71618661	0.7564	-0.0565
chr1	71622112	71622297	0.7104	-0.0477
chr1	71626100	71626278	0.7428	-0.0551
chr1	71630206	71630464	0.6708	-0.1287
chr1	71631160	71631325	0.7053	-0.1668
chr1	71635552	71635888	0.5915	-0.1409
chr1	71638119	71638519	0.6339	-0.29
chr1	71643101	71643859	0.6947	-0.1434
chr1	71643933	71644082	0.7725	-0.0543
chr1	71644525	71644700	0.6972	-0.0572
chr1	71645250	71645391	0.7003	-0.0518
chr1	71651908	71652160	0.6282	-0.1138
chr1	71652643	71654027	0.6859	0.1899
chr1	71664099	71664421	0.6541	-0.1056
chr1	71667412	71667782	0.5889	-0.3256
chr1	71674356	71674592	0.7161	-0.0849
chr1	71680079	71680704	0.6054	-0.4427
chr1	71682327	71682582	0.672	-0.078
chr1	71683518	71684082	0.6632	0.1111
chr1	71688797	71689238	0.7264	-0.4111
chr1	71691469	71692505	0.7782	0.0231
chr1	71701433	71701571	0.678	-0.0751
chr1	71719967	71720254	0.7377	-0.4155
chr1	71722694	71722999	0.654	-0.4567
chr1	71723910	71724184	0.6899	-0.2109
chr1	71725614	71725859	0.7304	0.3282
chr1	71729005	71729398	0.6005	-0.2666
chr1	71744887	71745024	0.7719	-0.072
chr1	71751702	71751856	0.7788	-0.1799
chr1	71752329	71752828	0.6019	-0.4969
chr1	71755385	71755747	0.6145	-0.3834
chr1	71756187	71756485	0.5952	-0.193
chr1	71763359	71764070	0.568	-0.0966
chr1	71767160	71767428	0.6447	-0.083
chr1	71770320	71770482	0.7551	-0.062
chr1	71776118	71776366	0.7141	-0.2123
chr1	71788626	71788888	0.694	-0.2982
chr1	71800745	71801666	0.6032	-0.3578
chr1	71802703	71803150	0.5774	-0.2219
chr1	71806870	71808048	0.6638	-0.6623
chr1	71814018	71814766	0.6061	-0.3478
chr1	71815169	71815339	0.7982	-0.1347
chr1	71815440	71815712	0.6022	0.2118
chr1	71816294	71816653	0.754	-0.4932
chr1	71822251	71822361	0.728	0.1483
chr1	71830400	71830636	0.5898	-0.3487
chr1	71831428	71832016	0.7158	-0.6864
chr1	71837125	71837592	0.6966	-0.5232
chr1	71837866	71838134	0.7164	-0.2468
chr1	71844981	71845621	0.6251	-0.4851
chr1	71851145	71851592	0.6711	-0.429
chr1	71865015	71866157	0.7857	-0.9244
chr1	71880302	71881152	0.6578	-0.4289
chr1	71887747	71888479	0.727	-0.5843
chr1	71893386	71894128	0.6181	-0.2298
chr1	71895799	71896406	0.6339	-0.352
chr1	71904517	71904793	0.6208	-0.096
chr1	71909572	71910085	0.6924	-0.2415
chr1	71912245	71912798	0.6709	-0.0426
chr1	71913367	71913512	0.7158	0.1181
chr1	71916961	71917423	0.6524	-0.2698
chr1	71918902	71919350	0.5979	-0.3689
chr1	71919901	71920279	0.6695	-0.3586
chr1	71921151	71921281	0.641	0.0787
chr1	71921512	71921672	0.7916	-0.0512
chr1	71923775	71924061	0.6997	-0.3516
chr1	71936400	71937002	0.6851	-0.3779
chr1	71938530	71939109	0.6649	-0.657
chr1	71940659	71941187	0.5989	0.0917
chr1	71947329	71948009	0.5701	-0.5463
chr1	71948772	71949017	0.7768	-0.2936
chr1	71953312	71954149	0.634	-0.4838
chr1	71961050	71961426	0.7397	-0.5573
chr1	71963355	71963794	0.7553	-0.3461
chr1	71967713	71967972	0.6244	-0.1417
chr1	71970258	71971151	0.6322	-0.6424
chr1	71971971	71972230	0.6298	-0.1812
chr1	71977392	71977852	0.572	-0.3567
chr1	71980712	71980998	0.7101	-0.2186
chr1	71983777	71984117	0.602	-0.4386
chr1	71990572	71990714	0.642	-0.1008
chr1	72002278	72002982	0.5978	-0.0505
chr1	72008777	72009100	0.6074	-0.4211
chr1	72013836	72014433	0.6063	-0.6959
chr1	72021899	72022115	0.7476	-0.294
chr1	72022496	72023138	0.6958	-0.8292
chr1	72028868	72029152	0.5959	-0.1753
chr1	72033669	72034215	0.6648	-0.726
chr1	72049780	72049938	0.7731	-0.1234
chr1	72052609	72052894	0.6514	-0.1841
chr1	72053392	72053537	0.7193	0.0989
chr1	72058903	72059243	0.6293	-0.0966
chr1	72060492	72060725	0.6085	-0.2189
chr1	72062419	72062548	0.7386	-0.1395
